site;variable;value;Year;Month;Type;var
950;precip.rrday_20160525;0.81051918866197;2016;5;prec;prec05
1030;precip.rrday_20160525;1.20078424101412;2016;5;prec;prec05
1032;precip.rrday_20160525;1.20078424101412;2016;5;prec;prec05
1076;precip.rrday_20160525;1.01903314913284;2016;5;prec;prec05
1206;precip.rrday_20160525;0.770163574487422;2016;5;prec;prec05
1367;precip.rrday_20160525;0.743725382533076;2016;5;prec;prec05
2813;precip.rrday_20160525;0.369052957015451;2016;5;prec;prec05
3222;precip.rrday_20160525;1.54734914825216;2016;5;prec;prec05
3225;precip.rrday_20160525;1.54734914825216;2016;5;prec;prec05
3379;precip.rrday_20160525;1.33819736570176;2016;5;prec;prec05
4193;precip.rrday_20160525;0.860446539338928;2016;5;prec;prec05
8560;precip.rrday_20160525;0.770163574487422;2016;5;prec;prec05
9150;precip.rrday_20160525;0.492537425561157;2016;5;prec;prec05
9646;precip.rrday_20160525;0.743725382533076;2016;5;prec;prec05
187;precip.rrday_20160526;1.47871378193362;2016;5;prec;prec05
617;precip.rrday_20160526;2.49286876230826;2016;5;prec;prec05
657;precip.rrday_20160526;1.75060516130116;2016;5;prec;prec05
853;precip.rrday_20160526;0.752020381096166;2016;5;prec;prec05
861;precip.rrday_20160526;0.217241554946961;2016;5;prec;prec05
946;precip.rrday_20160526;0.0562362985016769;2016;5;prec;prec05
950;precip.rrday_20160526;1.47871378193362;2016;5;prec;prec05
1030;precip.rrday_20160526;1.49252766078896;2016;5;prec;prec05
1032;precip.rrday_20160526;1.49252766078896;2016;5;prec;prec05
1076;precip.rrday_20160526;1.75060516130116;2016;5;prec;prec05
1206;precip.rrday_20160526;0;2016;5;prec;prec05
1367;precip.rrday_20160526;0.217241554946961;2016;5;prec;prec05
2813;precip.rrday_20160526;0;2016;5;prec;prec05
3222;precip.rrday_20160526;2.69382527836291;2016;5;prec;prec05
3225;precip.rrday_20160526;2.69382527836291;2016;5;prec;prec05
3379;precip.rrday_20160526;2.9833931373382;2016;5;prec;prec05
4193;precip.rrday_20160526;2.49286876230826;2016;5;prec;prec05
8560;precip.rrday_20160526;0;2016;5;prec;prec05
9150;precip.rrday_20160526;0;2016;5;prec;prec05
9646;precip.rrday_20160526;0.217241554946961;2016;5;prec;prec05
187;precip.rrday_20160527;0.916968827041463;2016;5;prec;prec05
617;precip.rrday_20160527;1.09477754600998;2016;5;prec;prec05
657;precip.rrday_20160527;1.12978847830203;2016;5;prec;prec05
853;precip.rrday_20160527;1.14118884034566;2016;5;prec;prec05
861;precip.rrday_20160527;1.32768804606326;2016;5;prec;prec05
946;precip.rrday_20160527;1.06581158176109;2016;5;prec;prec05
950;precip.rrday_20160527;0.916968827041463;2016;5;prec;prec05
1030;precip.rrday_20160527;1.51622817875951;2016;5;prec;prec05
1032;precip.rrday_20160527;1.51622817875951;2016;5;prec;prec05
1076;precip.rrday_20160527;1.12978847830203;2016;5;prec;prec05
1206;precip.rrday_20160527;1.2688889194345;2016;5;prec;prec05
1367;precip.rrday_20160527;1.32768804606326;2016;5;prec;prec05
2813;precip.rrday_20160527;0.85632686968791;2016;5;prec;prec05
3222;precip.rrday_20160527;0.874754922013575;2016;5;prec;prec05
3225;precip.rrday_20160527;0.874754922013575;2016;5;prec;prec05
3379;precip.rrday_20160527;1.30777062238125;2016;5;prec;prec05
4193;precip.rrday_20160527;1.09477754600998;2016;5;prec;prec05
8560;precip.rrday_20160527;1.2688889194345;2016;5;prec;prec05
9150;precip.rrday_20160527;1.52961515374608;2016;5;prec;prec05
9646;precip.rrday_20160527;1.32768804606326;2016;5;prec;prec05
187;precip.rrday_20160528;0;2016;5;prec;prec05
617;precip.rrday_20160528;0;2016;5;prec;prec05
657;precip.rrday_20160528;0;2016;5;prec;prec05
853;precip.rrday_20160528;0;2016;5;prec;prec05
861;precip.rrday_20160528;0;2016;5;prec;prec05
946;precip.rrday_20160528;0;2016;5;prec;prec05
950;precip.rrday_20160528;0;2016;5;prec;prec05
1030;precip.rrday_20160528;0;2016;5;prec;prec05
1032;precip.rrday_20160528;0;2016;5;prec;prec05
1076;precip.rrday_20160528;0;2016;5;prec;prec05
1206;precip.rrday_20160528;0;2016;5;prec;prec05
1367;precip.rrday_20160528;0;2016;5;prec;prec05
2813;precip.rrday_20160528;0;2016;5;prec;prec05
3222;precip.rrday_20160528;0;2016;5;prec;prec05
3225;precip.rrday_20160528;0;2016;5;prec;prec05
3379;precip.rrday_20160528;0;2016;5;prec;prec05
4193;precip.rrday_20160528;0;2016;5;prec;prec05
8560;precip.rrday_20160528;0;2016;5;prec;prec05
9150;precip.rrday_20160528;0;2016;5;prec;prec05
9646;precip.rrday_20160528;0;2016;5;prec;prec05
187;precip.rrday_20160529;0;2016;5;prec;prec05
617;precip.rrday_20160529;0;2016;5;prec;prec05
657;precip.rrday_20160529;0;2016;5;prec;prec05
853;precip.rrday_20160529;0;2016;5;prec;prec05
861;precip.rrday_20160529;0;2016;5;prec;prec05
946;precip.rrday_20160529;0;2016;5;prec;prec05
950;precip.rrday_20160529;0;2016;5;prec;prec05
1030;precip.rrday_20160529;0;2016;5;prec;prec05
1032;precip.rrday_20160529;0;2016;5;prec;prec05
1076;precip.rrday_20160529;0;2016;5;prec;prec05
1206;precip.rrday_20160529;0;2016;5;prec;prec05
1367;precip.rrday_20160529;0;2016;5;prec;prec05
2813;precip.rrday_20160529;0;2016;5;prec;prec05
3222;precip.rrday_20160529;0;2016;5;prec;prec05
3225;precip.rrday_20160529;0;2016;5;prec;prec05
3379;precip.rrday_20160529;0;2016;5;prec;prec05
4193;precip.rrday_20160529;0;2016;5;prec;prec05
8560;precip.rrday_20160529;0;2016;5;prec;prec05
9150;precip.rrday_20160529;0;2016;5;prec;prec05
9646;precip.rrday_20160529;0;2016;5;prec;prec05
187;precip.rrday_20160530;0;2016;5;prec;prec05
617;precip.rrday_20160530;0;2016;5;prec;prec05
657;precip.rrday_20160530;0;2016;5;prec;prec05
853;precip.rrday_20160530;0;2016;5;prec;prec05
861;precip.rrday_20160530;0;2016;5;prec;prec05
946;precip.rrday_20160530;0;2016;5;prec;prec05
950;precip.rrday_20160530;0;2016;5;prec;prec05
1030;precip.rrday_20160530;0;2016;5;prec;prec05
1032;precip.rrday_20160530;0;2016;5;prec;prec05
1076;precip.rrday_20160530;0;2016;5;prec;prec05
1206;precip.rrday_20160530;0;2016;5;prec;prec05
1367;precip.rrday_20160530;0;2016;5;prec;prec05
2813;precip.rrday_20160530;0;2016;5;prec;prec05
3222;precip.rrday_20160530;0;2016;5;prec;prec05
3225;precip.rrday_20160530;0;2016;5;prec;prec05
3379;precip.rrday_20160530;0;2016;5;prec;prec05
4193;precip.rrday_20160530;0;2016;5;prec;prec05
8560;precip.rrday_20160530;0;2016;5;prec;prec05
9150;precip.rrday_20160530;0;2016;5;prec;prec05
9646;precip.rrday_20160530;0;2016;5;prec;prec05
187;precip.rrday_20160531;0;2016;5;prec;prec05
617;precip.rrday_20160531;0;2016;5;prec;prec05
657;precip.rrday_20160531;0;2016;5;prec;prec05
853;precip.rrday_20160531;0;2016;5;prec;prec05
861;precip.rrday_20160531;0;2016;5;prec;prec05
946;precip.rrday_20160531;0;2016;5;prec;prec05
950;precip.rrday_20160531;0;2016;5;prec;prec05
1030;precip.rrday_20160531;0;2016;5;prec;prec05
1032;precip.rrday_20160531;0;2016;5;prec;prec05
1076;precip.rrday_20160531;0;2016;5;prec;prec05
1206;precip.rrday_20160531;0;2016;5;prec;prec05
1367;precip.rrday_20160531;0;2016;5;prec;prec05
2813;precip.rrday_20160531;0;2016;5;prec;prec05
3222;precip.rrday_20160531;0;2016;5;prec;prec05
3225;precip.rrday_20160531;0;2016;5;prec;prec05
3379;precip.rrday_20160531;0;2016;5;prec;prec05
4193;precip.rrday_20160531;0;2016;5;prec;prec05
8560;precip.rrday_20160531;0;2016;5;prec;prec05
9150;precip.rrday_20160531;0;2016;5;prec;prec05
9646;precip.rrday_20160531;0;2016;5;prec;prec05
187;precip.rrday_20160601;0;2016;6;prec;prec06
617;precip.rrday_20160601;0;2016;6;prec;prec06
657;precip.rrday_20160601;0;2016;6;prec;prec06
853;precip.rrday_20160601;0.167996307001262;2016;6;prec;prec06
861;precip.rrday_20160601;0;2016;6;prec;prec06
946;precip.rrday_20160601;0;2016;6;prec;prec06
950;precip.rrday_20160601;0;2016;6;prec;prec06
1030;precip.rrday_20160601;0;2016;6;prec;prec06
1032;precip.rrday_20160601;0;2016;6;prec;prec06
1076;precip.rrday_20160601;0;2016;6;prec;prec06
1206;precip.rrday_20160601;0;2016;6;prec;prec06
1367;precip.rrday_20160601;0;2016;6;prec;prec06
2813;precip.rrday_20160601;0;2016;6;prec;prec06
3222;precip.rrday_20160601;0.173034650869679;2016;6;prec;prec06
3225;precip.rrday_20160601;0.173034650869679;2016;6;prec;prec06
3379;precip.rrday_20160601;0;2016;6;prec;prec06
4193;precip.rrday_20160601;0;2016;6;prec;prec06
8560;precip.rrday_20160601;0;2016;6;prec;prec06
9150;precip.rrday_20160601;0;2016;6;prec;prec06
9646;precip.rrday_20160601;0;2016;6;prec;prec06
187;precip.rrday_20160602;0;2016;6;prec;prec06
617;precip.rrday_20160602;0;2016;6;prec;prec06
657;precip.rrday_20160602;0;2016;6;prec;prec06
853;precip.rrday_20160602;0;2016;6;prec;prec06
861;precip.rrday_20160602;0;2016;6;prec;prec06
946;precip.rrday_20160602;0;2016;6;prec;prec06
950;precip.rrday_20160602;0;2016;6;prec;prec06
1030;precip.rrday_20160602;0;2016;6;prec;prec06
1032;precip.rrday_20160602;0;2016;6;prec;prec06
1076;precip.rrday_20160602;0;2016;6;prec;prec06
1206;precip.rrday_20160602;0;2016;6;prec;prec06
1367;precip.rrday_20160602;0;2016;6;prec;prec06
2813;precip.rrday_20160602;0;2016;6;prec;prec06
3222;precip.rrday_20160602;0;2016;6;prec;prec06
3225;precip.rrday_20160602;0;2016;6;prec;prec06
3379;precip.rrday_20160602;0;2016;6;prec;prec06
4193;precip.rrday_20160602;0;2016;6;prec;prec06
8560;precip.rrday_20160602;0;2016;6;prec;prec06
9150;precip.rrday_20160602;0;2016;6;prec;prec06
9646;precip.rrday_20160602;0;2016;6;prec;prec06
187;precip.rrday_20160603;0;2016;6;prec;prec06
617;precip.rrday_20160603;0;2016;6;prec;prec06
657;precip.rrday_20160603;0;2016;6;prec;prec06
853;precip.rrday_20160603;0;2016;6;prec;prec06
861;precip.rrday_20160603;0;2016;6;prec;prec06
946;precip.rrday_20160603;0;2016;6;prec;prec06
950;precip.rrday_20160603;0;2016;6;prec;prec06
1030;precip.rrday_20160603;0;2016;6;prec;prec06
1032;precip.rrday_20160603;0;2016;6;prec;prec06
1076;precip.rrday_20160603;0;2016;6;prec;prec06
1206;precip.rrday_20160603;0;2016;6;prec;prec06
1367;precip.rrday_20160603;0;2016;6;prec;prec06
2813;precip.rrday_20160603;0;2016;6;prec;prec06
3222;precip.rrday_20160603;0;2016;6;prec;prec06
3225;precip.rrday_20160603;0;2016;6;prec;prec06
3379;precip.rrday_20160603;0;2016;6;prec;prec06
4193;precip.rrday_20160603;0;2016;6;prec;prec06
8560;precip.rrday_20160603;0;2016;6;prec;prec06
9150;precip.rrday_20160603;0;2016;6;prec;prec06
9646;precip.rrday_20160603;0;2016;6;prec;prec06
187;precip.rrday_20160604;0;2016;6;prec;prec06
617;precip.rrday_20160604;0;2016;6;prec;prec06
657;precip.rrday_20160604;0;2016;6;prec;prec06
853;precip.rrday_20160604;0;2016;6;prec;prec06
861;precip.rrday_20160604;0;2016;6;prec;prec06
946;precip.rrday_20160604;0;2016;6;prec;prec06
950;precip.rrday_20160604;0;2016;6;prec;prec06
1030;precip.rrday_20160604;0;2016;6;prec;prec06
1032;precip.rrday_20160604;0;2016;6;prec;prec06
1076;precip.rrday_20160604;0;2016;6;prec;prec06
1206;precip.rrday_20160604;0;2016;6;prec;prec06
1367;precip.rrday_20160604;0;2016;6;prec;prec06
2813;precip.rrday_20160604;0;2016;6;prec;prec06
3222;precip.rrday_20160604;0;2016;6;prec;prec06
3225;precip.rrday_20160604;0;2016;6;prec;prec06
3379;precip.rrday_20160604;0;2016;6;prec;prec06
4193;precip.rrday_20160604;0;2016;6;prec;prec06
8560;precip.rrday_20160604;0;2016;6;prec;prec06
9150;precip.rrday_20160604;0;2016;6;prec;prec06
9646;precip.rrday_20160604;0;2016;6;prec;prec06
187;precip.rrday_20160605;0;2016;6;prec;prec06
617;precip.rrday_20160605;0;2016;6;prec;prec06
657;precip.rrday_20160605;0;2016;6;prec;prec06
853;precip.rrday_20160605;0.0843233725148598;2016;6;prec;prec06
861;precip.rrday_20160605;0;2016;6;prec;prec06
946;precip.rrday_20160605;0;2016;6;prec;prec06
950;precip.rrday_20160605;0;2016;6;prec;prec06
1030;precip.rrday_20160605;0;2016;6;prec;prec06
1032;precip.rrday_20160605;0;2016;6;prec;prec06
1076;precip.rrday_20160605;0;2016;6;prec;prec06
1206;precip.rrday_20160605;0;2016;6;prec;prec06
1367;precip.rrday_20160605;0;2016;6;prec;prec06
2813;precip.rrday_20160605;0;2016;6;prec;prec06
3222;precip.rrday_20160605;0;2016;6;prec;prec06
3225;precip.rrday_20160605;0;2016;6;prec;prec06
3379;precip.rrday_20160605;0;2016;6;prec;prec06
4193;precip.rrday_20160605;0;2016;6;prec;prec06
8560;precip.rrday_20160605;0;2016;6;prec;prec06
9150;precip.rrday_20160605;0;2016;6;prec;prec06
9646;precip.rrday_20160605;0;2016;6;prec;prec06
187;precip.rrday_20160606;0;2016;6;prec;prec06
617;precip.rrday_20160606;0;2016;6;prec;prec06
657;precip.rrday_20160606;0;2016;6;prec;prec06
853;precip.rrday_20160606;0;2016;6;prec;prec06
861;precip.rrday_20160606;0;2016;6;prec;prec06
946;precip.rrday_20160606;0;2016;6;prec;prec06
950;precip.rrday_20160606;0;2016;6;prec;prec06
1030;precip.rrday_20160606;0;2016;6;prec;prec06
1032;precip.rrday_20160606;0;2016;6;prec;prec06
1076;precip.rrday_20160606;0;2016;6;prec;prec06
1206;precip.rrday_20160606;0;2016;6;prec;prec06
1367;precip.rrday_20160606;0;2016;6;prec;prec06
2813;precip.rrday_20160606;0;2016;6;prec;prec06
3222;precip.rrday_20160606;0;2016;6;prec;prec06
3225;precip.rrday_20160606;0;2016;6;prec;prec06
3379;precip.rrday_20160606;0;2016;6;prec;prec06
4193;precip.rrday_20160606;0;2016;6;prec;prec06
8560;precip.rrday_20160606;0;2016;6;prec;prec06
9150;precip.rrday_20160606;0;2016;6;prec;prec06
9646;precip.rrday_20160606;0;2016;6;prec;prec06
187;precip.rrday_20160607;2.1722007406047;2016;6;prec;prec06
617;precip.rrday_20160607;1.76083939047617;2016;6;prec;prec06
657;precip.rrday_20160607;2.3245577421527;2016;6;prec;prec06
853;precip.rrday_20160607;2.36650338430302;2016;6;prec;prec06
861;precip.rrday_20160607;1.91328429882357;2016;6;prec;prec06
946;precip.rrday_20160607;1.79950039111102;2016;6;prec;prec06
950;precip.rrday_20160607;2.1722007406047;2016;6;prec;prec06
1030;precip.rrday_20160607;2.38303799579555;2016;6;prec;prec06
1032;precip.rrday_20160607;2.38303799579555;2016;6;prec;prec06
1076;precip.rrday_20160607;2.3245577421527;2016;6;prec;prec06
1206;precip.rrday_20160607;1.64650999456575;2016;6;prec;prec06
1367;precip.rrday_20160607;1.91328429882357;2016;6;prec;prec06
2813;precip.rrday_20160607;1.29659421958915;2016;6;prec;prec06
3222;precip.rrday_20160607;2.04862524636685;2016;6;prec;prec06
3225;precip.rrday_20160607;2.04862524636685;2016;6;prec;prec06
3379;precip.rrday_20160607;1.6307628835424;2016;6;prec;prec06
4193;precip.rrday_20160607;1.76083939047617;2016;6;prec;prec06
8560;precip.rrday_20160607;1.64650999456575;2016;6;prec;prec06
9150;precip.rrday_20160607;1.37643092796061;2016;6;prec;prec06
9646;precip.rrday_20160607;1.91328429882357;2016;6;prec;prec06
187;precip.rrday_20160608;1.52039625936398;2016;6;prec;prec06
617;precip.rrday_20160608;1.6246209117598;2016;6;prec;prec06
657;precip.rrday_20160608;1.3679800981562;2016;6;prec;prec06
853;precip.rrday_20160608;1.09874472960131;2016;6;prec;prec06
861;precip.rrday_20160608;1.08478433322692;2016;6;prec;prec06
946;precip.rrday_20160608;1.31152703719987;2016;6;prec;prec06
950;precip.rrday_20160608;1.52039625936398;2016;6;prec;prec06
1030;precip.rrday_20160608;1.03656755589209;2016;6;prec;prec06
1032;precip.rrday_20160608;1.03656755589209;2016;6;prec;prec06
1076;precip.rrday_20160608;1.3679800981562;2016;6;prec;prec06
1206;precip.rrday_20160608;1.08697401550044;2016;6;prec;prec06
1367;precip.rrday_20160608;1.08478433322692;2016;6;prec;prec06
2813;precip.rrday_20160608;1.91574747280102;2016;6;prec;prec06
3222;precip.rrday_20160608;0.898352289803177;2016;6;prec;prec06
3225;precip.rrday_20160608;0.898352289803177;2016;6;prec;prec06
3379;precip.rrday_20160608;1.14284483895653;2016;6;prec;prec06
4193;precip.rrday_20160608;1.6246209117598;2016;6;prec;prec06
8560;precip.rrday_20160608;1.08697401550044;2016;6;prec;prec06
9150;precip.rrday_20160608;0.951252995267781;2016;6;prec;prec06
9646;precip.rrday_20160608;1.08478433322692;2016;6;prec;prec06
187;precip.rrday_20160609;0;2016;6;prec;prec06
617;precip.rrday_20160609;0;2016;6;prec;prec06
657;precip.rrday_20160609;0;2016;6;prec;prec06
853;precip.rrday_20160609;0;2016;6;prec;prec06
861;precip.rrday_20160609;0;2016;6;prec;prec06
946;precip.rrday_20160609;0;2016;6;prec;prec06
950;precip.rrday_20160609;0;2016;6;prec;prec06
1030;precip.rrday_20160609;0;2016;6;prec;prec06
1032;precip.rrday_20160609;0;2016;6;prec;prec06
1076;precip.rrday_20160609;0;2016;6;prec;prec06
1206;precip.rrday_20160609;0;2016;6;prec;prec06
1367;precip.rrday_20160609;0;2016;6;prec;prec06
2813;precip.rrday_20160609;0;2016;6;prec;prec06
3222;precip.rrday_20160609;0;2016;6;prec;prec06
3225;precip.rrday_20160609;0;2016;6;prec;prec06
3379;precip.rrday_20160609;0;2016;6;prec;prec06
4193;precip.rrday_20160609;0;2016;6;prec;prec06
8560;precip.rrday_20160609;0;2016;6;prec;prec06
9150;precip.rrday_20160609;0;2016;6;prec;prec06
9646;precip.rrday_20160609;0;2016;6;prec;prec06
187;precip.rrday_20160610;0.223150764091221;2016;6;prec;prec06
617;precip.rrday_20160610;0.335424748328544;2016;6;prec;prec06
657;precip.rrday_20160610;0.302729872504593;2016;6;prec;prec06
853;precip.rrday_20160610;0.294195969920139;2016;6;prec;prec06
861;precip.rrday_20160610;0.299836801394013;2016;6;prec;prec06
946;precip.rrday_20160610;0.166879816116337;2016;6;prec;prec06
950;precip.rrday_20160610;0.223150764091221;2016;6;prec;prec06
1030;precip.rrday_20160610;0.399830581817485;2016;6;prec;prec06
1032;precip.rrday_20160610;0.399830581817485;2016;6;prec;prec06
1076;precip.rrday_20160610;0.302729872504593;2016;6;prec;prec06
1206;precip.rrday_20160610;0.309929711726261;2016;6;prec;prec06
1367;precip.rrday_20160610;0.299836801394013;2016;6;prec;prec06
2813;precip.rrday_20160610;0;2016;6;prec;prec06
3222;precip.rrday_20160610;0.451476649219251;2016;6;prec;prec06
3225;precip.rrday_20160610;0.451476649219251;2016;6;prec;prec06
3379;precip.rrday_20160610;0.460070979515527;2016;6;prec;prec06
4193;precip.rrday_20160610;0.335424748328544;2016;6;prec;prec06
8560;precip.rrday_20160610;0.309929711726261;2016;6;prec;prec06
9150;precip.rrday_20160610;0.373298851556035;2016;6;prec;prec06
9646;precip.rrday_20160610;0.299836801394013;2016;6;prec;prec06
187;precip.rrday_20160611;0;2016;6;prec;prec06
617;precip.rrday_20160611;0;2016;6;prec;prec06
657;precip.rrday_20160611;0;2016;6;prec;prec06
853;precip.rrday_20160611;0;2016;6;prec;prec06
861;precip.rrday_20160611;0;2016;6;prec;prec06
946;precip.rrday_20160611;0;2016;6;prec;prec06
950;precip.rrday_20160611;0;2016;6;prec;prec06
1030;precip.rrday_20160611;0;2016;6;prec;prec06
1032;precip.rrday_20160611;0;2016;6;prec;prec06
1076;precip.rrday_20160611;0;2016;6;prec;prec06
1206;precip.rrday_20160611;0;2016;6;prec;prec06
1367;precip.rrday_20160611;0;2016;6;prec;prec06
2813;precip.rrday_20160611;0;2016;6;prec;prec06
3222;precip.rrday_20160611;0;2016;6;prec;prec06
3225;precip.rrday_20160611;0;2016;6;prec;prec06
3379;precip.rrday_20160611;0;2016;6;prec;prec06
4193;precip.rrday_20160611;0;2016;6;prec;prec06
8560;precip.rrday_20160611;0;2016;6;prec;prec06
9150;precip.rrday_20160611;0;2016;6;prec;prec06
9646;precip.rrday_20160611;0;2016;6;prec;prec06
187;precip.rrday_20160612;0;2016;6;prec;prec06
617;precip.rrday_20160612;0;2016;6;prec;prec06
657;precip.rrday_20160612;0;2016;6;prec;prec06
853;precip.rrday_20160612;0;2016;6;prec;prec06
861;precip.rrday_20160612;0;2016;6;prec;prec06
946;precip.rrday_20160612;0;2016;6;prec;prec06
950;precip.rrday_20160612;0;2016;6;prec;prec06
1030;precip.rrday_20160612;0;2016;6;prec;prec06
1032;precip.rrday_20160612;0;2016;6;prec;prec06
1076;precip.rrday_20160612;0;2016;6;prec;prec06
1206;precip.rrday_20160612;0;2016;6;prec;prec06
1367;precip.rrday_20160612;0;2016;6;prec;prec06
2813;precip.rrday_20160612;0;2016;6;prec;prec06
3222;precip.rrday_20160612;0;2016;6;prec;prec06
3225;precip.rrday_20160612;0;2016;6;prec;prec06
3379;precip.rrday_20160612;0;2016;6;prec;prec06
4193;precip.rrday_20160612;0;2016;6;prec;prec06
8560;precip.rrday_20160612;0;2016;6;prec;prec06
9150;precip.rrday_20160612;0;2016;6;prec;prec06
9646;precip.rrday_20160612;0;2016;6;prec;prec06
187;precip.rrday_20160613;0;2016;6;prec;prec06
617;precip.rrday_20160613;0;2016;6;prec;prec06
657;precip.rrday_20160613;0;2016;6;prec;prec06
853;precip.rrday_20160613;0;2016;6;prec;prec06
861;precip.rrday_20160613;0;2016;6;prec;prec06
